file,cycle,capacity,soh
B0033.mat,144,1.459830765413703,0.9054939270563066
B0033.mat,145,1.4474169057725728,0.8977939423850099
B0033.mat,146,1.441552493165527,0.894156404303719
B0033.mat,147,1.418392873584403,0.8797911125312174
B0033.mat,148,1.4031824838852518,0.8703565151607215
B0033.mat,149,1.4031824838852518,0.8703565151607215
B0033.mat,150,1.4086019958134537,0.873718093266116
B0033.mat,151,1.412472234540845,0.8761186986971968
B0033.mat,152,1.412472234540845,0.8761186986971968
B0033.mat,153,1.3831900026575588,0.8579557144875469
B0033.mat,154,1.369751365782437,0.8496200879432678
B0033.mat,155,1.369751365782437,0.8496200879432678
B0033.mat,156,1.3867946911071662,0.8601916061932027
B0033.mat,157,1.3867946911071662,0.8601916061932027
B0033.mat,158,1.377162352180965,0.8542169243275609
B0033.mat,159,1.377162352180965,0.8542169243275609
B0033.mat,160,1.3631373661966442,0.8455176011342636
B0033.mat,161,1.3652295228794809,0.8468153098931429
B0033.mat,162,1.3631373661966442,0.8455176011342636
B0033.mat,163,1.3529504172332432,0.8391989095159388
B0033.mat,164,1.3529504172332432,0.8391989095159388
B0033.mat,165,1.3529504172332432,0.8391989095159388
B0033.mat,166,1.3432225183905024,0.8331649543933233
B0033.mat,167,1.3412081769053426,0.8319155123175406
B0033.mat,168,1.329778900445409,0.8248262382247422
B0033.mat,169,1.329778900445409,0.8248262382247422
B0033.mat,170,1.329778900445409,0.8248262382247422
B0033.mat,171,1.3177489685711123,0.8173643936649794
B0033.mat,172,1.3177489685711123,0.8173643936649794
B0033.mat,173,1.3185279522072382,0.8178475763519727
B0033.mat,174,1.3185279522072382,0.8178475763519727
B0033.mat,175,1.3215397269813982,0.8197156995839766
B0033.mat,176,1.3280324770208678,0.8237429785466639
B0033.mat,177,1.3291316747402466,0.8244247814536259
B0033.mat,178,1.3291316747402466,0.8244247814536259
B0033.mat,179,1.3152825503676357,0.8158345405082018
B0033.mat,180,1.3152825503676357,0.8158345405082018
B0034.mat,1,0.7459302957645664,0.5019178453778607
B0034.mat,2,1.645087369694532,1.1069381586239018
B0034.mat,3,1.645087369694532,1.1069381586239018
B0034.mat,4,1.620729289277574,1.0905482153412134
B0034.mat,5,1.5967402025126005,1.0744065586609244
B0034.mat,6,1.4866702197497013,1.0003432193612298
B0034.mat,7,1.4856500618812698,0.9996567806387704
B0034.mat,8,1.4701330958405268,0.9892158021637127
B0034.mat,9,1.4565041801019636,0.9800452455296984
B0034.mat,10,1.4418961035576472,0.9702158360716432
B0034.mat,11,1.4418961035576472,0.9702158360716432
B0034.mat,12,1.4370949588970292,0.966985265873479
B0034.mat,13,1.4321040545618373,0.9636270111348926
B0034.mat,14,1.426720633302465,0.9600046415722031
B0034.mat,15,1.426720633302465,0.9600046415722031
B0034.mat,16,1.4409479522418907,0.9695778487580847
B0034.mat,17,1.486901544051865,1.0004988717003087
B0034.mat,18,1.486901544051865,1.0004988717003087
B0034.mat,19,1.4629049605190707,0.9843521706323962
B0034.mat,20,1.4230794508549893,0.9575545809444987
B0034.mat,21,1.4230794508549893,0.9575545809444987
B0034.mat,22,1.5687138208259117,1.0555483071730933
B0034.mat,23,1.5687138208259117,1.0555483071730933
B0034.mat,24,1.5149520966053402,1.0193733871600514
B0034.mat,25,1.4855182940634626,0.9995681173687846
B0034.mat,26,1.484026357317059,0.998564230435318
B0034.mat,27,1.484026357317059,0.998564230435318
B0034.mat,28,1.484026357317059,0.998564230435318
B0034.mat,29,1.473312924099279,0.9913554290931549
B0034.mat,30,1.441593178980006,0.9700120056974314
B0034.mat,31,1.4266489379486664,0.9599563995612451
B0034.mat,32,1.4266489379486664,0.9599563995612451
B0034.mat,33,1.4396159938545154,0.9686816072624379
B0034.mat,34,1.4396159938545154,0.9686816072624379
B0034.mat,35,1.4195512657848512,0.955180553426709
B0034.mat,36,1.4118101714470452,0.949971764598906
B0034.mat,37,1.4118101714470452,0.949971764598906
B0034.mat,38,1.4735059098606866,0.9914852843867451
B0034.mat,39,1.4820260149945934,0.997218250101484
B0034.mat,40,1.4820260149945934,0.997218250101484
B0034.mat,41,1.423575357658995,0.9578882642336586
B0034.mat,42,1.423575357658995,0.9578882642336586
B0034.mat,43,1.5363173478836125,1.0337495305456146
B0034.mat,44,1.5363173478836125,1.0337495305456146
B0034.mat,45,1.5440367168176732,1.038943700892442
B0034.mat,46,1.5936575758226643,1.0723323362367887
B0034.mat,47,1.5936575758226643,1.0723323362367887
B0034.mat,48,1.533070464968097,1.0315647842142173
B0034.mat,49,1.5029318848267783,1.0112852871979798
B0034.mat,50,1.5029318848267783,1.0112852871979798
B0034.mat,51,1.5118194735004464,1.0172655233983607
B0034.mat,52,1.5118194735004464,1.0172655233983607
B0034.mat,53,1.464601301820905,0.9854935962804448
B0034.mat,54,1.4546140961511749,0.978773455297354
B0034.mat,55,1.4493262346396159,0.9752153854996689
B0034.mat,56,1.4493262346396159,0.9752153854996689
B0034.mat,57,1.4720590241846008,0.9905117111920745
B0034.mat,58,1.4720590241846008,0.9905117111920745
B0034.mat,59,1.4097383014648728,0.9485776550912753
B0034.mat,60,1.3861944181384176,0.9327355646732561
B0034.mat,61,1.3861944181384176,0.9327355646732561
B0034.mat,62,1.4471377445077278,0.9737428052091713
B0034.mat,63,1.4471377445077278,0.9737428052091713
B0034.mat,64,1.4423952167302958,0.9705516768460934
B0034.mat,65,1.377541945989605,0.9269135325037856
B0034.mat,66,1.377541945989605,0.9269135325037856
B0034.mat,67,1.5509038861664448,1.0435644474460426
B0034.mat,68,1.5509038861664448,1.0435644474460426
B0034.mat,69,1.5067526605064707,1.0138561916212379
B0034.mat,70,1.444138733302766,0.9717248455542203
B0034.mat,71,1.4144103811292437,0.9517213806805024
B0034.mat,72,1.4144103811292437,0.9517213806805024
B0034.mat,73,1.449968311475299,0.9756474229484265
B0034.mat,74,1.449968311475299,0.9756474229484265
B0034.mat,75,1.4290644310445066,0.9615817244703864
B0034.mat,76,1.376744834668327,0.926377176226029
B0034.mat,77,1.353993472828928,0.911068353701079
B0034.mat,78,1.353993472828928,0.911068353701079
B0034.mat,79,1.353993472828928,0.911068353701079
B0034.mat,80,1.3372147888783987,0.8997783967915076
B0034.mat,81,1.3372147888783987,0.8997783967915076
B0034.mat,82,1.339045224276927,0.9010100510044405
B0034.mat,83,1.3439244604756322,0.9042931670460455
B0034.mat,84,1.3454786192090245,0.9053389215988081
B0034.mat,85,1.3454786192090245,0.9053389215988081
B0034.mat,86,1.3402523341553034,0.901822285059994
B0034.mat,87,1.3373192299576058,0.8998486725823452
B0034.mat,88,1.3323485655766352,0.8965040368028907
B0034.mat,89,1.3323485655766352,0.8965040368028907
B0034.mat,90,1.3501541310555516,0.9084849566175927
B0034.mat,91,1.381523441054128,0.9295925809825977
B0034.mat,92,1.381523441054128,0.9295925809825977
B0034.mat,93,1.3301161862080901,0.8950019245424178
B0034.mat,94,1.3176982121703233,0.8866461803014555
B0034.mat,95,1.3176982121703233,0.8866461803014555
B0034.mat,96,1.3381567383793782,0.9004122110589678
B0034.mat,97,1.3563258092165067,0.9126377245404146
B0034.mat,98,1.3563258092165067,0.9126377245404146
B0034.mat,99,1.3337639975535058,0.8974564455898024
B0034.mat,100,1.3101868361375808,0.8815919631774375
B0034.mat,101,1.3101868361375808,0.8815919631774375
B0034.mat,102,1.3567668941696103,0.912934519576824
B0034.mat,103,1.3629935079344777,0.9171242522939528
B0034.mat,104,1.3629935079344777,0.9171242522939528
B0034.mat,105,1.3211711973900628,0.8889830652200846
B0034.mat,106,1.3105881895483489,0.881862023852425
B0034.mat,107,1.3105881895483489,0.881862023852425
B0034.mat,108,1.376312668196664,0.9260863822127904
B0034.mat,109,1.376312668196664,0.9260863822127904
B0034.mat,110,1.3649746353453525,0.9184573033942116
B0034.mat,111,1.3219093937291897,0.8894797790794147
B0034.mat,112,1.3219093937291897,0.8894797790794147
B0034.mat,113,1.3327005721973733,0.8967408932566945
B0034.mat,114,1.37734756281946,0.9267827369287958
B0034.mat,115,1.37734756281946,0.9267827369287958
B0034.mat,116,1.3501504559881146,0.9084824837566027
B0034.mat,117,1.34875988767775,0.9075468051092117
B0034.mat,118,1.3387814875085953,0.9008325891272925
B0034.mat,119,1.3308160596334049,0.895472851871239
B0034.mat,120,1.3308160596334049,0.895472851871239
B0034.mat,121,1.333083376618503,0.8969984727803384
B0034.mat,122,1.333083376618503,0.8969984727803384
B0034.mat,123,1.3264281097516475,0.8925203101085797
B0034.mat,124,1.3249364225071156,0.8915165910586842
B0034.mat,125,1.3249364225071156,0.8915165910586842
B0034.mat,126,1.3249364225071156,0.8915165910586842
B0034.mat,127,1.3166841798543303,0.8859638633100735
B0034.mat,128,1.314584348909226,0.8845509395695995
B0034.mat,129,1.3166841798543303,0.8859638633100735
B0034.mat,130,1.3534450073572306,0.910699304998564
B0034.mat,131,1.357699321922511,0.9135619268980761
B0034.mat,132,1.357699321922511,0.9135619268980761
B0034.mat,133,1.3286903090919502,0.8940424874824536
B0034.mat,134,1.3286903090919502,0.8940424874824536
B0034.mat,135,1.3866783030110723,0.9330611587053966
B0034.mat,136,1.3866783030110723,0.9330611587053966
B0034.mat,137,1.3548037379291014,0.9116135608277677
B0034.mat,138,1.3255787669951669,0.8919488086040281
B0034.mat,139,1.3119728676377553,0.8827937391174075
B0034.mat,140,1.3119728676377553,0.8827937391174075
B0034.mat,141,1.3418431880549024,0.9028927308726007
B0034.mat,142,1.3418431880549024,0.9028927308726007
B0034.mat,143,1.3299603677394973,0.8948970781908616
B0034.mat,144,1.299069387625936,0.8741113100457067
B0034.mat,145,1.299069387625936,0.8741113100457067
B0034.mat,146,1.3176486091610087,0.8866128036767215
B0034.mat,147,1.3360648564106594,0.8990046359859539
B0034.mat,148,1.3360648564106594,0.8990046359859539
B0034.mat,149,1.3333112541544827,0.8971518058766321
B0034.mat,150,1.3023273463118925,0.8763035089861041
B0034.mat,151,1.2902746194203034,0.8681935304174584
B0034.mat,152,1.2902746194203034,0.8681935304174584
B0034.mat,153,1.292407565676824,0.8696287366229957
B0034.mat,154,1.292407565676824,0.8696287366229957
B0034.mat,155,1.2954091505102339,0.8716484280081804
B0034.mat,156,1.454676342673242,0.978815339425691
B0034.mat,157,1.454676342673242,0.978815339425691
B0034.mat,158,1.423427718198495,0.9577889213321467
B0034.mat,159,1.392551210363313,0.9370128912212602
B0034.mat,160,1.3810190828982352,0.9292532109900637
B0034.mat,161,1.3810190828982352,0.9292532109900637
B0034.mat,162,1.3810190828982352,0.9292532109900637
B0034.mat,163,1.374645303479972,0.9249644541843768
B0034.mat,164,1.336396621564738,0.8992278724629439
B0034.mat,165,1.3345924114397838,0.8980138645808833
B0034.mat,166,1.336396621564738,0.8992278724629439
B0034.mat,167,1.341539456674081,0.9026883576207015
B0034.mat,168,1.344989807277774,0.9050100122721307
B0034.mat,169,1.344989807277774,0.9050100122721307
B0034.mat,170,1.3158760805047784,0.8854201134628272
B0034.mat,171,1.2972766889740088,0.8729050479460225
B0034.mat,172,1.2972766889740088,0.8729050479460225
B0034.mat,173,1.3190209156530253,0.8875361944031499
B0034.mat,174,1.326126983882746,0.8923176900405053
B0034.mat,175,1.326126983882746,0.8923176900405053
B0034.mat,176,1.326126983882746,0.8923176900405053
B0034.mat,177,1.329285701687194,0.8944431122730748
B0034.mat,178,1.329285701687194,0.8944431122730748
B0034.mat,179,1.2986285924941396,0.8738147100228085
B0034.mat,180,1.2969085930621855,0.8726573654105312
B0034.mat,181,1.2986285924941396,0.8738147100228085
B0034.mat,182,1.3021015914136362,0.8761516041596616
B0034.mat,183,1.3021015914136362,0.8761516041596616
B0034.mat,184,1.276011534360331,0.8585962571033283
B0034.mat,185,1.2722519696513912,0.8560665400118196
B0034.mat,186,1.2660681251347115,0.8519055856524284
B0034.mat,187,1.265829016865281,0.8517446956763998
B0034.mat,188,1.265829016865281,0.8517446956763998
B0034.mat,189,1.265829016865281,0.8517446956763998
B0034.mat,190,1.2663598323027554,0.8521018681121934
B0034.mat,191,1.270026164613209,0.8545688514538685
B0034.mat,192,1.2868479432728903,0.8658878057157229
B0034.mat,193,1.3286875315413778,0.8940406185381211
B0034.mat,194,1.3286875315413778,0.8940406185381211
B0034.mat,195,1.31203071983408,0.8828326664138245
B0034.mat,196,1.295125492961198,0.8714575619357797
B0034.mat,197,1.2802601605963335,0.8614550514682957
B0036.mat,1,1.001982588175331,0.5594414243485556
B0036.mat,2,1.8011007566288924,1.0056166490064924
B0036.mat,3,1.804388833772829,1.0074524958390423
B0036.mat,4,1.804388833772829,1.0074524958390423
B0036.mat,5,1.7989248871784247,1.0044017860748093
B0036.mat,6,1.792996521672392,1.0010917752204356
B0036.mat,7,1.7890856930727703,0.9989082247795644
B0036.mat,8,1.7890856930727703,0.9989082247795644
B0036.mat,9,1.7890856930727703,0.9989082247795644
B0036.mat,10,1.7860759459480868,0.9972277791927523
B0036.mat,11,1.7836324249650817,0.9958634771826271
B0036.mat,12,1.7829728738072719,0.9954952270318658
B0036.mat,13,1.7813775963259668,0.994604528613645
B0036.mat,14,1.7785359545932946,0.9930179420629651
B0036.mat,15,1.7780426649905914,0.992742521470622
B0036.mat,16,1.7780426649905914,0.992742521470622
B0036.mat,17,1.7830029333591655,0.9955120103160516
B0036.mat,18,1.7830029333591655,0.9955120103160516
B0036.mat,19,1.779294712578026,0.9934415828055523
B0036.mat,20,1.7709235500451854,0.9887676741507582
B0036.mat,21,1.7709235500451854,0.9887676741507582
B0036.mat,22,1.7826929241469245,0.9953389214846647
B0036.mat,23,1.7909083533422898,0.9999258788479255
B0036.mat,24,1.7909083533422898,0.9999258788479255
B0036.mat,25,1.78518002808874,0.9967275573633041
B0036.mat,26,1.7811343176546524,0.9944686977439273
B0036.mat,27,1.776885870616115,0.9920966432885331
B0036.mat,28,1.7755577789223567,0.9913551239072685
B0036.mat,29,1.7713348840874137,0.9889973361281048
B0036.mat,30,1.7713083410378214,0.9889825162283923
B0036.mat,31,1.7660842866405053,0.9860657465485608
B0036.mat,32,1.7610368813762423,0.9832476061700479
B0036.mat,33,1.760242767365706,0.9828042249392837
B0036.mat,34,1.760242767365706,0.9828042249392837
B0036.mat,35,1.7555899416034397,0.9802063919006596
B0036.mat,36,1.7545602176655593,0.9796314615243318
B0036.mat,37,1.7545602176655593,0.9796314615243318
B0036.mat,38,1.7610225525303758,0.9832396058813848
B0036.mat,39,1.7610225525303758,0.9832396058813848
B0036.mat,40,1.7536170397120676,0.9791048527549354
B0036.mat,41,1.7462044775191679,0.9749661637196102
B0036.mat,42,1.7462044775191679,0.9749661637196102
B0036.mat,43,1.750690404425682,0.9774708113728932
B0036.mat,44,1.7631888267564881,0.9844491114684957
B0036.mat,45,1.765112055153915,0.9855229161899564
B0036.mat,46,1.7653557308133239,0.9856589687118141
B0036.mat,47,1.7653557308133239,0.9856589687118141
B0036.mat,48,1.7573770661844437,0.9812042051689579
B0036.mat,49,1.7573770661844437,0.9812042051689579
B0036.mat,50,1.7606892547636663,0.9830535142471184
B0036.mat,51,1.7606892547636663,0.9830535142471184
B0036.mat,52,1.760669562156983,0.9830425191858647
B0036.mat,53,1.752963802649152,0.9787401279810447
B0036.mat,54,1.750535708024147,0.9773844390384459
B0036.mat,55,1.7500761995337284,0.9771278796057633
B0036.mat,56,1.7500761995337284,0.9771278796057633
B0036.mat,57,1.750725029920349,0.9774901439803495
B0036.mat,58,1.750725029920349,0.9774901439803495
B0036.mat,59,1.7433053490810113,0.9733474803592882
B0036.mat,60,1.7336625052776187,0.9679635482073689
B0036.mat,61,1.7336625052776187,0.9679635482073689
B0036.mat,62,1.7428604522751463,0.9730990791338593
B0036.mat,63,1.7428604522751463,0.9730990791338593
B0036.mat,64,1.738524506272696,0.9706781709902091
B0036.mat,65,1.7295622663746972,0.9656742434638633
B0036.mat,66,1.7295622663746972,0.9656742434638633
B0036.mat,67,1.7449370491071912,0.9742585147400532
B0036.mat,68,1.7504882032049596,0.977357915460069
B0036.mat,69,1.7504882032049596,0.977357915460069
B0036.mat,70,1.7442710815479923,0.9738866820911779
B0036.mat,71,1.7365413923373951,0.9695709301082788
B0036.mat,72,1.7365413923373951,0.9695709301082788
B0036.mat,73,1.73860622908762,0.9707237996553402
B0036.mat,74,1.73860622908762,0.9707237996553402
B0036.mat,75,1.7332698214832971,0.9677442993064335
B0036.mat,76,1.7298906291663272,0.9658575797313997
B0036.mat,77,1.724420729012913,0.9628035458899105
B0036.mat,78,1.7214872814061166,0.9611657009545144
B0036.mat,79,1.7214872814061166,0.9611657009545144
B0036.mat,80,1.7197448773569262,0.9601928567009581
B0036.mat,81,1.7164304142145894,0.9583422776557909
B0036.mat,82,1.7112029253299619,0.9554235903832826
B0036.mat,83,1.7112029253299619,0.9554235903832826
B0036.mat,84,1.7103708617208135,0.9549590205832242
B0036.mat,85,1.7103708617208135,0.9549590205832242
B0036.mat,86,1.7064617296121434,0.9527764173517413
B0036.mat,87,1.7064617296121434,0.9527764173517413
B0036.mat,88,1.7038637196766078,0.9513258588331003
B0036.mat,89,1.7072612643840062,0.9532228251804459
B0036.mat,90,1.7079617948422274,0.9536139554874711
B0036.mat,91,1.7113022833627787,0.9554790653985727
B0036.mat,92,1.7113022833627787,0.9554790653985727
B0036.mat,93,1.7053324925701605,0.9521459253784781
B0036.mat,94,1.6934609472531408,0.9455176323325217
B0036.mat,95,1.6934609472531408,0.9455176323325217
B0036.mat,96,1.6971104467944576,0.9475552737502949
B0036.mat,97,1.6997924522951837,0.9490527298888984
B0036.mat,98,1.6971104467944576,0.9475552737502949
B0036.mat,99,1.6912704773954121,0.9442946174900864
B0036.mat,100,1.6857127009469863,0.9411915192833796
B0036.mat,101,1.6857127009469863,0.9411915192833796
B0036.mat,102,1.692886364169521,0.9451968227870264
B0036.mat,103,1.6935813413828429,0.9455848525259648
B0036.mat,104,1.6935813413828429,0.9455848525259648
B0036.mat,105,1.6850462226942986,0.9408194014967224
B0036.mat,106,1.6830951253781283,0.93973003659709
B0036.mat,107,1.6850462226942986,0.9408194014967224
B0036.mat,108,1.6944038437227715,0.9460440839397738
B0036.mat,109,1.6944038437227715,0.9460440839397738
B0036.mat,110,1.6841854728350405,0.9403388151742114
B0036.mat,111,1.6722180144870118,0.9336569705762475
B0036.mat,112,1.6722180144870118,0.9336569705762475
B0036.mat,113,1.6781873787039017,0.936989872424406
B0036.mat,114,1.6802787096613283,0.9381575346007893
B0036.mat,115,1.6802787096613283,0.9381575346007893
B0036.mat,116,1.673147301023026,0.9341758232883315
B0036.mat,117,1.6704292090032429,0.9326582188019831
B0036.mat,118,1.6659903350115992,0.9301798424133164
B0036.mat,119,1.6659903350115992,0.9301798424133164
B0036.mat,120,1.664241575272447,0.9292034495589293
B0036.mat,121,1.662412523067319,0.9281822266525431
B0036.mat,122,1.6603526083225701,0.9270321052308351
B0036.mat,123,1.6610231379633236,0.9274064850471293
B0036.mat,124,1.6603526083225701,0.9270321052308351
B0036.mat,125,1.6575187557321613,0.9254498676268272
B0036.mat,126,1.6532570062110141,0.923070385936762
B0036.mat,127,1.6507877959674548,0.9216917407267805
B0036.mat,128,1.6532570062110141,0.923070385936762
B0036.mat,129,1.6678591915666705,0.9312232894606111
B0036.mat,130,1.6678591915666705,0.9312232894606111
B0036.mat,131,1.6658118164053368,0.9300801693206512
B0036.mat,132,1.6532998517617,0.9230943080848967
B0036.mat,133,1.6532998517617,0.9230943080848967
B0036.mat,134,1.6718953249703756,0.9334768018937377
B0036.mat,135,1.6737717086703074,0.9345244516055216
B0036.mat,136,1.6737717086703074,0.9345244516055216
B0036.mat,137,1.6605773762487392,0.9271576009133429
B0036.mat,138,1.655987781146086,0.9245950717319852
B0036.mat,139,1.655987781146086,0.9245950717319852
B0036.mat,140,1.6574621175432847,0.9254182445732616
B0036.mat,141,1.6574621175432847,0.9254182445732616
B0036.mat,142,1.6460789092837111,0.9190626069428822
B0036.mat,143,1.6408366462659327,0.9161356707624678
B0036.mat,144,1.6374039186504212,0.914219060584521
B0036.mat,145,1.6374039186504212,0.914219060584521
B0036.mat,146,1.64738207540524,0.9197902095178118
B0036.mat,147,1.64738207540524,0.9197902095178118
B0036.mat,148,1.640896560729935,0.9161691230733923
B0036.mat,149,1.6265229979339635,0.9081438674068391
B0036.mat,150,1.6248200059639546,0.9071930282759008
B0036.mat,151,1.6217349144630457,0.9054705153261926
B0036.mat,152,1.61880119736137,0.903832519922514
B0036.mat,153,1.6137350490334217,0.9010039146453408
B0036.mat,154,1.6137350490334217,0.9010039146453408
B0036.mat,155,1.6671032556887178,0.9308012243975363
B0036.mat,156,1.6786654987614698,0.9372568233366994
B0036.mat,157,1.6786654987614698,0.9372568233366994
B0036.mat,158,1.6729763502191373,0.9340803755606467
B0036.mat,159,1.6698420840710908,0.9323304067100466
B0036.mat,160,1.6698420840710908,0.9323304067100466
B0036.mat,161,1.6698420840710908,0.9323304067100466
B0036.mat,162,1.6665045335145643,0.9304669371655521
B0036.mat,163,1.6522220848347273,0.9224925536513797
B0036.mat,164,1.6462718275099526,0.9191703198398378
B0036.mat,165,1.6462718275099526,0.9191703198398378
B0036.mat,166,1.6481683120281931,0.9202291925314996
B0036.mat,167,1.6481683120281931,0.9202291925314996
B0036.mat,168,1.6478887725428397,0.9200731159991393
B0036.mat,169,1.635843650915682,0.9133479093148394
B0036.mat,170,1.6332362811945516,0.9118921249052033
B0036.mat,171,1.6332362811945516,0.9118921249052033
B0036.mat,172,1.6359654863840773,0.9134159342573681
B0036.mat,173,1.6359654863840773,0.9134159342573681
B0036.mat,174,1.631137043967566,0.9107200483859408
B0036.mat,175,1.631137043967566,0.9107200483859408
B0036.mat,176,1.6253090231457805,0.9074660634283677
B0036.mat,177,1.6253090231457805,0.9074660634283677
B0036.mat,178,1.6196134522239483,0.9042860298164158
B0036.mat,179,1.6124236174774371,0.9002716971933871
B0036.mat,180,1.6088077531981582,0.8982528355020531
B0036.mat,181,1.6083556258734268,0.8980003972286543
B0036.mat,182,1.6083556258734268,0.8980003972286543
B0036.mat,183,1.6068202519011539,0.8971431450048205
B0036.mat,184,1.601770977206713,0.894323960858987
B0036.mat,185,1.594911734692208,0.8904942092769211
B0036.mat,186,1.5938139125387372,0.8898812573190059
B0036.mat,187,1.5920273129504596,0.888883737172247
B0036.mat,188,1.5847361549778751,0.884812832298779
B0036.mat,189,1.5763429363936798,0.8801266089900868
B0036.mat,190,1.5729874285512353,0.8782531132737507
B0036.mat,191,1.5729874285512353,0.8782531132737507
B0036.mat,192,1.595726023703856,0.89094885490638
B0036.mat,193,1.595726023703856,0.89094885490638
B0036.mat,194,1.579500338340559,0.8818894953548286
B0036.mat,195,1.5629469877520186,0.8726471890111044
B0036.mat,196,1.5591129431541175,0.8705065097256772
B0038.mat,1,0.8980573709676724,0.8561161928390804
B0038.mat,2,1.0885801879473431,1.0377411914133465
B0038.mat,3,1.0885801879473431,1.0377411914133465
B0038.mat,4,1.0613249847591086,1.0117588638439792
B0038.mat,5,1.0347062057983545,0.9863832381449766
B0038.mat,6,1.0347062057983545,0.9863832381449766
B0038.mat,7,1.0638897478802845,1.0142038471043127
B0038.mat,8,1.0638897478802845,1.0142038471043127
B0038.mat,9,1.0366551223324423,0.9882411361560208
B0038.mat,10,1.030941327482094,0.9827941876067618
B0038.mat,11,1.0140084541034655,0.9666521152187613
B0038.mat,12,1.0140084541034655,0.9666521152187613
B0038.mat,13,1.7419245088095903,1.6605729510223395
B0038.mat,14,1.779741859708433,1.696624151671014
B0038.mat,15,1.7815666306452766,1.6983637019467062
B0038.mat,16,1.7834859577156017,1.700193392384511
B0038.mat,17,1.7859997608067948,1.7025897955560148
B0038.mat,18,1.7859997608067948,1.7025897955560148
B0038.mat,19,1.781428917321899,1.6982324201267192
B0038.mat,20,1.781428917321899,1.6982324201267192
B0038.mat,21,1.785208429691551,1.701835421277089
B0038.mat,22,1.785208429691551,1.701835421277089
B0038.mat,23,1.783596609584544,1.7002988765772047
B0038.mat,24,1.783596609584544,1.7002988765772047
B0038.mat,25,1.7833032331592193,1.700019201451275
B0038.mat,26,1.7833032331592193,1.700019201451275
B0038.mat,27,1.7816592334352586,1.698451979990591
B0038.mat,28,1.7796186141356956,1.6965066619271212
B0038.mat,29,1.777701881971679,1.6946794452080134
B0038.mat,30,1.777701881971679,1.6946794452080134
B0038.mat,31,1.7789547618270618,1.6958738129249882
B0038.mat,32,1.7789547618270618,1.6958738129249882
B0038.mat,33,1.7789773899108463,1.6958953842294138
B0038.mat,34,1.7789773899108463,1.6958953842294138
B0038.mat,35,1.7789773899108463,1.6958953842294138
B0038.mat,36,1.779227040224144,1.6961333753452055
B0038.mat,37,1.7779204573685081,1.6948878126716422
B0038.mat,38,1.7760634320079352,1.6931175143220096
B0038.mat,39,1.775103937963957,1.692202830678695
B0038.mat,40,1.7394892806215223,1.6582514531398416
B0038.mat,41,1.7378064360392924,1.6566472009579056
B0038.mat,42,1.7378064360392924,1.6566472009579056
B0038.mat,43,1.730028145799833,1.6492321733194952
B0038.mat,44,1.7290404566542985,1.6482906113454843
B0038.mat,45,1.7286072907068815,1.6478776751637227
B0038.mat,46,1.5301475534434217,1.4586864272652034
B0038.mat,47,1.5301475534434217,1.4586864272652034
B0039.mat,1,0.11903831859341765,0.2561278838333525
B0039.mat,2,0.4729861500927512,1.0176970167019785
B0039.mat,3,0.4729861500927512,1.0176970167019785
B0039.mat,4,0.4711383364607152,1.0137211826942056
B0039.mat,5,0.4699932676625547,1.0112574042102525
B0039.mat,6,0.4668172561120673,1.0044237633535207
B0039.mat,7,0.4627052684317185,0.9955762366464793
B0039.mat,8,0.46049447826560974,0.9908194069672979
B0039.mat,9,0.44354421943965844,0.9543485127643402
B0039.mat,10,0.4412227248835694,0.9493534868348105
B0039.mat,11,0.44354421943965844,0.9543485127643402
B0039.mat,12,1.7461791006389626,3.757152848976943
B0039.mat,13,1.7695250734505363,3.8073850320497136
B0039.mat,14,1.770625483958279,3.8097527218661225
B0039.mat,15,1.770625483958279,3.8097527218661225
B0039.mat,16,1.7704040639447296,3.809276305194761
B0039.mat,17,1.7695081788801759,3.8073486809771695
B0039.mat,18,1.7695081788801759,3.8073486809771695
B0039.mat,19,1.7701196454489683,3.8086643383230583
B0039.mat,20,1.7701196454489683,3.8086643383230583
B0039.mat,21,1.7667569752860521,3.8014290748966735
B0039.mat,22,1.7648743629092642,3.7973783664370546
B0039.mat,23,1.7648743629092642,3.7973783664370546
B0039.mat,24,1.7645632809383045,3.796709029303751
B0039.mat,25,1.7645632809383045,3.796709029303751
B0039.mat,26,1.7608991948479125,3.7888252266122766
B0039.mat,27,1.7598362095817717,3.786538062529486
B0039.mat,28,1.7590955400143164,3.784944406543971
B0039.mat,29,1.7571677199949287,3.780796427407405
B0039.mat,30,1.7560495443976523,3.7783905134725595
B0039.mat,31,1.7558911269459976,3.7780496557795575
B0039.mat,32,1.7533419072229914,3.772564646743854
B0039.mat,33,1.7510006664162403,3.767527133945764
B0039.mat,34,1.7506673845335168,3.766810030542838
B0039.mat,35,1.7496058853847873,3.7645260640531597
B0039.mat,36,1.7477359172183355,3.760502561411587
B0039.mat,37,1.7444225468099093,3.7533733734232646
B0039.mat,38,1.743308366083936,3.7509760550225724
B0039.mat,39,1.6556691733888471,3.5624078592424806
B0039.mat,40,1.64297669457593,3.5350981846993133
B0039.mat,41,1.6343822729361266,3.516606063394299
B0039.mat,42,1.6265067062165601,3.4996606607566774
B0039.mat,43,1.618865991735961,3.4832205761350608
B0039.mat,44,1.6114968339209264,3.467364784327
B0039.mat,45,1.3240805773461226,2.8489478035962343
B0039.mat,46,1.3153386221697692,2.83013824289055
B0040.mat,1,0.6734628137095633,0.8768243907399319
B0040.mat,2,0.7865824034601745,1.024102033016118
